account_id,customer_id,institution_id,account_number,account_type,account_status,account_open_date,available_balance
ACC000324,CUS004767,INS000005,3509791353295617,Savings,Inactive,2020-09-05,59289.66
ACC000325,CUS003471,INS000002,6294846764089779,Savings,Active,2023-10-26,220570.15
ACC000326,CUS002594,INS000002,5361408307090633,Savings,Active,2026-01-29,48114.37
ACC000327,CUS005950,INS000002,6027315672617362,Salary,Active,2025-09-01,41211.68
ACC000328,CUS006474,INS000005,9245989777382438,Savings,Active,2019-05-22,2043.09
ACC000329,CUS005337,INS000004,2146292222833813,Savings,Active,2023-05-14,66549.84
ACC000330,CUS004264,INS000002,8522359062709401,Savings,Active,2022-07-19,24842.49
ACC000331,CUS002580,INS000001,4412452292456708,Current,Active,2019-11-21,10875.07
ACC000332,CUS009325,INS000005,9393504629337415,Savings,Active,2025-12-31,10060.04
ACC000333,CUS000199,INS000005,3583387895919053,Savings,Active,2024-11-17,32142.91
ACC000334,CUS008185,INS000001,0945875950825723,Savings,Active,2020-08-03,5541.47
ACC000335,CUS000402,INS000005,2300708618694846,Savings,Active,2021-01-31,7729.93
ACC000336,CUS003802,INS000004,7475291483565086,Current,Active,2021-10-21,48121.9
ACC000337,CUS000017,INS000004,9227025254110556,Savings,Inactive,2025-07-22,64030.1
ACC000338,CUS004650,INS000002,2412667680940596,Current,Active,2022-09-17,96205.4
ACC000339,CUS003015,INS000002,4703364245320654,Savings,Active,2023-07-01,7345.55
ACC000340,CUS001045,INS000003,3261434037152431,Current,Active,2019-05-06,10644.22
ACC000341,CUS005541,INS000001,0915683095312252,Savings,Active,2024-12-16,26388.81
ACC000342,CUS009367,INS000002,6497478706764428,Savings,Active,2020-06-29,59294.08
ACC000343,CUS005231,INS000004,6307078101012448,Savings,Active,2025-12-20,34044.88
ACC000344,CUS009531,INS000005,0569421187490044,Current,Active,2022-09-30,27139.32
ACC000345,CUS008832,INS000005,9100723149204993,Current,Active,2022-10-22,12301.61
ACC000346,CUS008048,INS000004,0640412107043105,Savings,Active,2018-09-07,6986.18
ACC000347,CUS008650,INS000005,5031588785066067,Salary,Active,2026-04-27,4906.46
ACC000348,CUS009198,INS000002,5141483515609514,Savings,Inactive,2020-02-25,15236.85
ACC000349,CUS009268,INS000005,2770215386115111,Savings,Inactive,2024-05-01,10892.26
ACC000350,CUS007441,INS000004,6271435934106165,Savings,Closed,2025-06-28,12154.98
ACC000351,CUS000806,INS000002,0472553107371220,Savings,Active,2025-09-08,25143.36
ACC000352,CUS009055,INS000003,7250845240886096,Savings,Inactive,2019-01-13,35283.63
ACC000353,CUS003884,INS000004,9253360109993191,Savings,Active,2021-07-06,12279.98
ACC000354,CUS007188,INS000002,4009981297192288,Savings,Active,2020-04-11,30412.67
ACC000355,CUS009647,INS000005,7415949254345026,Salary,Active,2019-03-29,37379.91
ACC000356,CUS002629,INS000004,6427386966481105,Savings,Inactive,2024-09-09,13065.96
ACC000357,CUS009386,INS000004,1292724306777983,Savings,Active,2025-02-18,12431.47
ACC000358,CUS008519,INS000001,6778107082408935,Savings,Active,2026-05-18,23984.72
ACC000359,CUS007387,INS000003,1331579208236616,Savings,Closed,2022-12-11,8235.41
ACC000360,CUS006930,INS000005,2017295126608696,Savings,Active,2021-01-17,303977.16
ACC000361,CUS001894,INS000002,1108403909276736,Savings,Active,2020-07-06,29700.94
ACC000362,CUS004361,INS000004,0863339950666760,Savings,Closed,2025-02-10,7231.08
ACC000363,CUS000322,INS000002,5508005090830692,Savings,Inactive,2018-08-18,34323.86
ACC000364,CUS002364,INS000004,5098055644199412,Savings,Active,2022-05-20,13841.42
ACC000365,CUS004204,INS000004,4361605029990761,Savings,Active,2020-05-14,57006.14
ACC000366,CUS001829,INS000001,9181498367849032,Current,Active,2022-04-18,29835.26
ACC000367,CUS005869,INS000005,1774911767550043,Savings,Inactive,2024-12-31,33814.37
ACC000368,CUS003581,INS000005,7531575229508386,Savings,Active,2022-01-16,1467.35
ACC000369,CUS002589,INS000001,0390367486756753,Current,Active,2024-03-14,29112.4
ACC000370,CUS006719,INS000001,5153474392708120,Savings,Active,2018-10-09,105938.51
ACC000371,CUS001551,INS000005,7800378101032082,Salary,Active,2020-11-21,104955.9
ACC000372,CUS000238,INS000004,3416099097578851,Savings,Active,2019-10-26,181146.75
ACC000373,CUS009225,INS000005,6619076444904394,Current,Active,2019-08-02,89476.66
ACC000374,CUS000121,INS000002,6162227726105402,Savings,Active,2020-03-20,21166.57
ACC000375,CUS004409,INS000005,6028465592189568,Savings,Active,2022-07-26,56300.86
ACC000376,CUS000184,INS000002,8649933974539180,Savings,Active,2019-03-23,21276.81
ACC000377,CUS005358,INS000001,2384876144433736,Savings,Active,2024-01-12,40015.32
ACC000378,CUS001794,INS000003,0908575379476318,Savings,Active,2022-06-28,57379.3
ACC000379,CUS000330,INS000002,3429002492785234,Savings,Active,2025-01-04,24036.79
ACC000380,CUS004918,INS000005,6151216760896010,Savings,Active,2021-11-11,56313.64
ACC000381,CUS009235,INS000001,6658978242565829,Savings,Inactive,2026-03-18,12726.49
ACC000382,CUS001304,INS000005,3854044503986383,Savings,Active,2021-04-05,43644.34
ACC000383,CUS007476,INS000002,4669081449860296,Current,Closed,2025-08-16,27254.76
ACC000384,CUS007382,INS000002,5328315307079190,Savings,Active,2024-01-07,13472.21
ACC000385,CUS009545,INS000004,4878601508334512,Current,Active,2022-12-20,57682.96
ACC000386,CUS005839,INS000002,9829454183378814,Savings,Active,2019-10-13,5329.86
ACC000387,CUS002748,INS000004,7425074382039500,Savings,Active,2026-01-29,16750.49
ACC000388,CUS004112,INS000001,7867755005357603,Savings,Active,2020-09-16,22213.11
ACC000389,CUS006581,INS000005,6733614247415163,Savings,Inactive,2018-11-15,95589.19
ACC000390,CUS000006,INS000002,2956614824364851,Savings,Active,2023-09-17,19512.26
ACC000391,CUS006425,INS000003,7827577306146017,Savings,Active,2022-03-04,19591.01
ACC000392,CUS003759,INS000004,4196400092568359,Salary,Active,2024-05-14,66482.15
ACC000393,CUS005547,INS000002,6278387776540234,Salary,Active,2019-11-02,24885.85
ACC000394,CUS007649,INS000004,7145137402826565,Savings,Active,2019-05-14,10045.62
ACC000395,CUS001664,INS000004,2936756275454034,Savings,Active,2021-01-03,244759.85
ACC000396,CUS005881,INS000002,9893975955364220,Salary,Active,2023-02-25,55315.15
ACC000397,CUS009762,INS000003,9470544765839018,Current,Active,2023-04-06,16016.45
ACC000398,CUS000386,INS000001,7692704388528715,Savings,Active,2024-03-07,19349.18
ACC000399,CUS005652,INS000005,8344302997385442,Savings,Active,2023-05-27,7130.44
ACC000400,CUS004858,INS000005,4029480468869890,Savings,Active,2019-04-18,28566.92
ACC000401,CUS007440,INS000001,8763427247711578,Savings,Active,2025-04-25,56085.85
ACC000402,CUS002974,INS000004,7378156162173671,Savings,Active,2026-04-09,3642.86
ACC000403,CUS006615,INS000005,3873140319166616,Savings,Active,2023-01-08,27164.89
ACC000404,CUS009459,INS000003,2469889676218224,Savings,Inactive,2021-12-04,5221.35
ACC000405,CUS007161,INS000002,7922476867071671,Savings,Active,2023-08-07,16008.82
ACC000406,CUS000215,INS000003,4895792578523529,Savings,Active,2019-07-06,25791.36
ACC000407,CUS003827,INS000001,8009341373454247,Salary,Active,2023-08-03,26586.79
ACC000408,CUS006221,INS000004,1155822181951719,Current,Inactive,2020-07-10,238687.01
ACC000409,CUS008337,INS000002,0706776931316453,Savings,Active,2021-02-12,29397.97
ACC000410,CUS000837,INS000002,8336425503533210,Savings,Active,2024-02-22,12541.72
ACC000411,CUS004601,INS000003,1254675914999597,Current,Inactive,2022-01-23,8568.14
ACC000412,CUS009538,INS000001,7031705682583201,Savings,Active,2020-06-04,12556.27
ACC000413,CUS001782,INS000004,4354563679883686,Savings,Active,2021-04-07,32015.11
ACC000414,CUS004559,INS000002,3644498106326739,Current,Active,2022-04-03,3786.16
ACC000415,CUS002199,INS000004,2060429429921192,Savings,Active,2018-10-16,6584.63
ACC000416,CUS002987,INS000003,4743506978209938,Savings,Active,2023-04-12,29514.17
ACC000417,CUS001214,INS000004,7211203829983990,Salary,Active,2022-05-15,18311.28
ACC000418,CUS003430,INS000001,1505954761680680,Savings,Active,2025-10-12,35296.29
ACC000419,CUS007273,INS000004,3040054680131433,Current,Active,2021-12-03,9868.19
ACC000420,CUS000369,INS000004,6057432111549599,Savings,Active,2022-06-04,12162.71
ACC000421,CUS008364,INS000004,2917919690913641,Salary,Active,2024-12-24,64664.56
ACC000422,CUS008912,INS000001,7659205948360901,Current,Active,2023-06-29,42428.78
ACC000423,CUS007490,INS000005,6801153609643945,Salary,Active,2023-03-04,4823.32
ACC000424,CUS007776,INS000004,3497320096015353,Current,Active,2026-08-02,3819.17
ACC000425,CUS006714,INS000001,0532562488880497,Savings,Active,2026-05-27,7812.91
ACC000426,CUS005240,INS000004,0464855516932405,Salary,Active,2019-08-29,12228.95
ACC000427,CUS003328,INS000005,7411935391038916,Savings,Closed,2020-05-01,56284.38
ACC000428,CUS001446,INS000003,6770952185868043,Savings,Active,2025-03-02,6331.23
ACC000429,CUS008348,INS000003,9429008892585783,Savings,Active,2023-10-07,46048.36
ACC000430,CUS004809,INS000005,9803703773120588,Savings,Active,2021-09-28,15134.82
ACC000431,CUS003674,INS000004,6948530748781340,Savings,Active,2024-08-27,19126.39
ACC000432,CUS001882,INS000004,9514050181361700,Savings,Active,2024-07-03,14205.7
ACC000433,CUS007613,INS000004,0485412348109452,Salary,Active,2019-02-11,30736.94
ACC000434,CUS001527,INS000002,5539625561441298,Savings,Active,2022-12-09,59293.22
ACC000435,CUS003397,INS000005,7010932152941761,Savings,Active,2022-01-03,10717.07
ACC000436,CUS004031,INS000001,1148324096526121,Current,Inactive,2021-06-25,66627.65
ACC000437,CUS006993,INS000001,6694810011233016,Savings,Active,2024-07-18,51342.44
ACC000438,CUS001818,INS000005,7965567323836841,Savings,Active,2026-02-04,16565.98
ACC000439,CUS008695,INS000004,4344622807490538,Savings,Active,2019-09-20,11494.68
ACC000440,CUS005786,INS000001,9059509428168362,Savings,Inactive,2021-01-04,89538.6
ACC000441,CUS008181,INS000003,5772108727410591,Savings,Active,2021-10-01,16733.42
ACC000442,CUS000457,INS000005,5798155518495529,Salary,Active,2018-10-16,18057.21
ACC000443,CUS004788,INS000002,6435221732842487,Savings,Active,2023-04-27,33559.48
ACC000444,CUS005115,INS000004,2980202917265134,Savings,Active,2019-03-12,47612.36
ACC000445,CUS005225,INS000004,2045781314562530,Salary,Active,2024-12-09,84711.81
ACC000446,CUS009801,INS000003,3024130011314644,Savings,Closed,2020-02-18,37151.77
ACC000447,CUS007028,INS000001,2143778055922770,Savings,Active,2020-03-06,25521.4
ACC000448,CUS009158,INS000003,2604976979987256,Savings,Active,2019-02-27,27823.48
ACC000449,CUS008449,INS000004,9641135076499672,Savings,Active,2025-09-01,6387.73
ACC000450,CUS001158,INS000001,7633968007119475,Salary,Active,2021-04-22,16259.5
ACC000451,CUS000952,INS000003,0522011270422593,Current,Active,2021-06-25,8268.21
ACC000452,CUS007453,INS000002,3238143316166974,Salary,Active,2019-08-02,50372.17
ACC000453,CUS009964,INS000004,4697071198951115,Salary,Active,2026-06-14,11502.43
ACC000454,CUS008813,INS000001,7872390371558602,Savings,Active,2026-01-06,68770.52
ACC000455,CUS004522,INS000005,6423624588469371,Current,Active,2020-03-05,13639.08
ACC000456,CUS000849,INS000001,4787508057117844,Savings,Active,2024-07-21,11265.41
ACC000457,CUS006891,INS000003,4002748942443793,Salary,Active,2023-08-24,10520.14
ACC000458,CUS003114,INS000003,6660448671188161,Savings,Inactive,2025-10-04,5309.14
ACC000459,CUS001784,INS000005,8277347749678452,Savings,Active,2023-01-05,9552.46
ACC000460,CUS008974,INS000005,7331881567541354,Savings,Active,2023-08-02,10521.27
ACC000461,CUS003966,INS000005,5579707907704553,Savings,Active,2022-06-02,59120.12
ACC000462,CUS005988,INS000004,0017314127259212,Savings,Active,2021-02-25,16475.78
ACC000463,CUS005293,INS000001,9856724055525177,Savings,Active,2025-10-28,18170.51
ACC000464,CUS000289,INS000003,4856526424374282,Savings,Active,2021-10-14,14681.0
ACC000465,CUS001940,INS000002,2022041064960726,Savings,Active,2023-08-18,62029.52
ACC000466,CUS003412,INS000002,5201487609673725,Savings,Active,2025-06-10,26167.43
ACC000467,CUS000323,INS000002,0093219569320506,Savings,Active,2024-11-06,8792.79
ACC000468,CUS007851,INS000004,5069615884452364,Savings,Active,2020-12-11,5939.77
ACC000469,CUS002783,INS000002,9411002089676040,Savings,Active,2026-02-01,13120.49
ACC000470,CUS000865,INS000003,6232151751967929,Savings,Active,2023-08-29,73926.56
ACC000471,CUS004554,INS000005,6058653143422070,Savings,Active,2019-10-11,18994.4
ACC000472,CUS008056,INS000002,4310772228749958,Savings,Inactive,2023-04-27,70545.62
ACC000473,CUS000372,INS000004,9367428601767873,Savings,Active,2018-12-12,122979.07
ACC000474,CUS005338,INS000001,8801113052923835,Salary,Inactive,2020-05-03,155103.02
ACC000475,CUS001998,INS000001,2237750448063244,Current,Active,2026-02-05,15957.86
ACC000476,CUS007816,INS000001,8968460412616554,Salary,Active,2021-05-19,9453.71
ACC000477,CUS002864,INS000004,2793399702146169,Savings,Active,2025-04-22,48109.84
ACC000478,CUS007538,INS000002,0476102965441904,Savings,Active,2020-06-13,7309.54
ACC000479,CUS005595,INS000005,3770296705035623,Salary,Active,2023-01-20,22347.52
ACC000480,CUS004321,INS000005,7246456048511990,Savings,Active,2018-11-19,8978.28
ACC000481,CUS005461,INS000001,6563226791117851,Savings,Closed,2026-07-22,14428.68
ACC000482,CUS008055,INS000003,2592729169422292,Current,Active,2022-03-02,19941.08
ACC000483,CUS002532,INS000001,5384187576176572,Savings,Closed,2023-08-18,13866.42
ACC000484,CUS004444,INS000001,2458836607983340,Current,Active,2019-03-27,46112.79
ACC000485,CUS004795,INS000001,8337836159266866,Savings,Inactive,2022-09-04,27966.07
ACC000486,CUS001398,INS000002,8080795653000227,Savings,Active,2024-05-24,8311.61
ACC000487,CUS008605,INS000004,5093604709280337,Savings,Active,2019-11-11,9078.05
ACC000488,CUS001442,INS000003,1421374727939226,Savings,Active,2024-03-26,11507.32
ACC000489,CUS002881,INS000003,8949542762933698,Salary,Active,2026-04-16,80474.29
ACC000490,CUS007060,INS000001,3240728195981618,Current,Active,2021-06-05,45763.57
ACC000491,CUS004378,INS000003,0980988040933627,Savings,Active,2020-03-03,3018.34
ACC000492,CUS001267,INS000003,2445227594267327,Savings,Active,2023-03-24,29769.55
ACC000493,CUS004295,INS000005,2221553250169932,Current,Active,2025-12-02,271973.68
ACC000494,CUS002838,INS000005,9745116516086249,Current,Active,2019-07-25,30198.35
ACC000495,CUS009647,INS000005,5133966057529664,Savings,Active,2023-10-01,20345.69
ACC000496,CUS004323,INS000001,7118132072391918,Salary,Active,2023-08-24,11695.28
ACC000497,CUS009199,INS000003,4655063698516765,Salary,Inactive,2026-03-31,8132.33
ACC000498,CUS009412,INS000001,5999196697602236,Savings,Active,2024-03-09,28693.71
ACC000499,CUS004829,INS000002,4499514370434249,Salary,Inactive,2026-03-06,2932.88
ACC000500,CUS002917,INS000001,1626317774422212,Current,Active,2020-08-07,11236.81
ACC000501,CUS000228,INS000002,4219738190347317,Salary,Active,2020-08-23,21334.31
ACC000502,CUS002386,INS000001,5102958385083327,Savings,Active,2026-07-12,66612.5
ACC000503,CUS004706,INS000003,1045351356343171,Current,Active,2023-07-17,4795.84
ACC000504,CUS009743,INS000002,9163354715433825,Savings,Inactive,2020-01-12,14202.45
ACC000505,CUS001918,INS000003,4176892206829945,Current,Active,2022-03-27,41143.99
ACC000506,CUS000114,INS000003,8028457186919816,Savings,Inactive,2021-11-18,18141.34
ACC000507,CUS002152,INS000004,2549931453651338,Savings,Active,2023-03-11,80442.18
ACC000508,CUS000428,INS000005,6136746161605433,Current,Active,2020-11-24,38048.23
ACC000509,CUS004599,INS000005,7073671274706953,Savings,Active,2023-04-21,9801.03
ACC000510,CUS006121,INS000001,1217894069729672,Current,Active,2025-01-19,22626.56
ACC000511,CUS003379,INS000004,0418629319167875,Salary,Active,2020-12-08,9814.47
ACC000512,CUS009409,INS000005,8647401925531755,Current,Active,2020-04-15,20336.41
ACC000513,CUS001945,INS000002,0461614384039726,Savings,Active,2026-06-30,26278.3
ACC000514,CUS000957,INS000005,7545769094142509,Salary,Inactive,2023-07-12,43121.59
ACC000515,CUS008337,INS000002,5636038552882313,Savings,Active,2018-09-28,27135.18
ACC000516,CUS008801,INS000002,2996783435859919,Savings,Active,2023-05-31,6754.46
ACC000517,CUS005684,INS000003,7763858692254376,Savings,Inactive,2018-11-21,3089.5
ACC000518,CUS007889,INS000004,3662871171653595,Salary,Active,2019-11-21,37100.26
ACC000519,CUS006693,INS000003,5394506989582948,Savings,Active,2020-03-06,2682.23
ACC000520,CUS002283,INS000003,6309972855417939,Savings,Active,2019-12-17,25966.56
ACC000521,CUS006092,INS000001,4314914215440967,Savings,Active,2023-02-02,8550.72
ACC000522,CUS005740,INS000004,6242857404052770,Savings,Closed,2024-07-10,21223.24
ACC000523,CUS002343,INS000005,3547663077997510,Salary,Active,2020-12-16,18669.72
ACC000524,CUS008692,INS000003,9065194072346150,Savings,Active,2020-03-11,29400.64
ACC000525,CUS002734,INS000005,4117082922092513,Savings,Closed,2026-06-16,21797.21
ACC000526,CUS005238,INS000002,9002950114747299,Current,Closed,2021-10-20,42571.45
ACC000527,CUS004440,INS000004,0555237839049757,Savings,Active,2026-06-26,27927.01
ACC000528,CUS005873,INS000001,4568442633338846,Savings,Closed,2021-08-18,65951.12
ACC000529,CUS000047,INS000002,5190348308241301,Current,Active,2019-04-24,13190.09
ACC000530,CUS006048,INS000002,6064490359341773,Salary,Active,2022-09-17,7328.73
ACC000531,CUS006507,INS000003,3430718218216063,Savings,Closed,2020-11-22,28128.54
ACC000532,CUS007501,INS000004,9231867811080238,Salary,Active,2025-04-09,19700.59
ACC000533,CUS004710,INS000001,8369702579535644,Savings,Active,2019-04-19,31418.44
ACC000534,CUS007148,INS000002,1193547286399624,Savings,Active,2023-01-10,20348.56
ACC000535,CUS007864,INS000002,0238492031759145,Savings,Active,2023-08-05,60469.37
ACC000536,CUS001188,INS000003,0909039572869395,Savings,Active,2020-11-02,34700.26
ACC000537,CUS007029,INS000005,3910673338276534,Savings,Active,2020-08-20,6435.96
ACC000538,CUS004266,INS000003,8024966899238585,Savings,Active,2023-08-27,14452.52
ACC000539,CUS000594,INS000002,5201015444847920,Savings,Active,2024-06-08,25484.91
ACC000540,CUS009863,INS000002,7405187032217759,Current,Inactive,2021-06-20,14484.27
ACC000541,CUS002871,INS000003,9025498391032041,Current,Inactive,2021-02-09,11732.17
ACC000542,CUS000512,INS000004,0372810297295755,Current,Active,2019-11-03,77993.11
ACC000543,CUS005452,INS000003,1263700796330225,Savings,Inactive,2022-08-02,46258.9
ACC000544,CUS005323,INS000004,1766689921274621,Savings,Active,2023-08-12,10386.73
ACC000545,CUS009336,INS000002,3345958295656219,Savings,Active,2019-07-16,53299.2
ACC000546,CUS002077,INS000001,2959099441475376,Savings,Active,2018-09-12,48328.34
ACC000547,CUS003011,INS000004,3782564858647669,Current,Active,2026-05-27,39396.74
ACC000548,CUS003746,INS000003,5577051865067996,Savings,Active,2026-06-29,4750.27
ACC000549,CUS008022,INS000001,4511590592568704,Salary,Active,2020-12-07,25585.19
